"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L7515","IntrospectionHelper$7","org.apache.tools.ant.IntrospectionHelper$7","L7237","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1113","48","1119","14","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","2","0","0","0","1","0","1","0","3","1","0","0","1","7","7","2","0","0","0","1","0","1","0","3","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7524","IntrospectionHelper$8","org.apache.tools.ant.IntrospectionHelper$8","L7237","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1123","48","1129","14","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","2","0","0","0","1","0","0","0","3","1","0","0","1","7","7","2","0","0","0","1","0","0","0","3","1","0","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7535","IntrospectionHelper$9","org.apache.tools.ant.IntrospectionHelper$9","L7237","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1133","48","1145","14","0","0","0","0","0","0","0","0","1","1","1","2","4","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","13","13","2","0","0","0","1","0","1","0","3","5","0","0","1","13","13","2","0","0","0","1","0","1","0","3","5","0","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7546","IntrospectionHelper$10","org.apache.tools.ant.IntrospectionHelper$10","L7237","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1154","48","1173","14","0","0","0","0","0","0","0","0","1","1","1","5","4","0","0","3","4","0","0","0","0","0","2","0","0","1","1","0","0","1","20","20","2","0","0","0","1","0","1","0","3","6","0","0","1","20","20","2","0","0","0","1","0","1","0","3","6","0","0","1","0","0","5","2","4","0","0","1","0","1","0","0","0","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7562","IntrospectionHelper$11","org.apache.tools.ant.IntrospectionHelper$11","L7237","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1198","44","1226","10","0","0","0","0","0","0","0","0","1","2","2","6","3","0","0","3","4","0","0","0","0","0","2","0","0","1","1","0","0","1","28","29","2","0","0","0","1","0","1","0","3","11","0","0","1","28","29","2","0","0","0","1","0","1","0","3","11","0","0","1","0","0","5","1","1","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7578","IntrospectionHelper$12","org.apache.tools.ant.IntrospectionHelper$12","L7542","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1232","48","1251","14","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","1","2","0","0.1","2","0","0","2","0.1","2","1","1","0","0","1","18","20","2","0","0","0","1","0","1","0","3","6","0","0","1","18","20","2","0","0","0","1","0","1","0","3","6","0","0","1","0","0","5","1","1","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7703","IntrospectionHelper$13","org.apache.tools.ant.IntrospectionHelper$13","L7331","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\IntrospectionHelper.java","1567","58","1589","10","0","0","0","0","0","0","0","0","1","1","1","5","2","0","0","1","4","0","0","0","0","0","1","0","0","1","1","0","0","1","21","23","1","3","0","1","3","0","0","0","8","6","0","0","0","21","23","1","3","0","1","3","0","0","0","8","6","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8326","MailLogger$Values","org.apache.tools.ant.listener.MailLogger$Values","L8310","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\listener\MailLogger.java","184","5","305","6","0","0","0","0","0","0","0","0","15","0","0","30","0","1","3","0","30","0","0","0","0","0","31","0","0","0","0","0","0","0","122","122","15","0","15","0","30","0","30","0","30","45","0","30","0","122","122","15","0","15","0","30","0","30","0","30","45","0","30","0","0","0","69","0","29","0","0","0","0","14","1","0","0","0","0","0","63","0","0","15","0","0","0","0","0","0","0","0","0","0","5","0"
"L11497","AbstractCvsTask$Module","org.apache.tools.ant.taskdefs.AbstractCvsTask$Module","L11486","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\AbstractCvsTask.java","863","5","871","6","0","0","0","0","0","0","0","0","0","0","0","2","0","3","3","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","9","9","1","1","1","1","2","0","2","1","2","2","0","2","1","9","9","1","1","1","1","2","0","2","1","2","2","0","2","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12001","Ant$Reference","org.apache.tools.ant.taskdefs.Ant$Reference","L11980","L103","C:\Users\pemix\SourceMeter-10.0.0-x64-Windows\Java\apache-ant-1.9.9\src\main\org\apache\tools\ant\taskdefs\Ant.java","763","5","792","6","0","0","0","0","0","0","0","0","0","0","0","3","1","3","1","1","4","1","0.566667","17","17","4","0","0.566667","17","1","1","0","0","1","13","30","3","5","1","1","3","0","3","1","12","3","0","12","3","13","30","3","5","1","1","3","0","3","1","12","3","0","12","3","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
